"PaymentID";"CustomerID";"Amount";"Card_Number";"Card_Type";"Payment_Date";"Payment_Status";"Payment_Method"
"2617086a-5c5f-42e1-8b47-b703f56971dc";"0c25539c-3df0-4c96-b5a1-8bd7d579b9c5";81.41;"341281145844639";"americanexpress";"2024-04-29 07:59:16";"3";"1fhic"
"2656f0c2-fa6e-48cb-b3e7-04d5e5495d31";"3f329a96-4ce4-46da-a4fa-866d3447320b";239.4;"4883311759703635";"visa";"2024-02-11 21:25:58";"3";"1fhic"
"267c5332-8274-4fa1-a3a5-965377cee601";"0b85cec2-ab4b-47e3-8abc-bf60f50afeda";177.43;"5.04837E+15";"mastercard";"2024-04-02 16:58:51";"1";"1fhic"
"27b2dfb2-2d96-4b81-b7ac-a41ca79e5530";"39a12d58-10b3-46d4-948a-ff2fbeadb0b4";150.25;"4.04137E+15";"visa";"2024-11-17 11:42:42";"3";"1fhic"
"27ba9518-5892-4337-a5f4-fac6ebf66b1a";"3d4d5dc0-404c-4123-9549-61befb936a5e";50.21;"374622731928346";"americanexpress";"2024-02-08 14:18:04";"2";"1fhic"
"27cac66d-7c9d-461d-85f9-2ff9009b5459";"ef50f4ff-f7e8-4c2a-b93e-9ad8664f7a1b";221.36;"4041378346050";"visa";"2024-07-06 04:35:59";"3";"1fhic"
"27d8cbad-8651-4bb9-968c-d4a4a3d12ad3";"1c444ab7-ea8a-4cd0-8ad4-6acfddae9331";206.94;"5108757415389407";"mastercard";"2024-01-11 09:45:36";"2";"1fhic"
"29008fd8-7235-4fbc-a6da-aba245916861";"f8f0747e-86d3-4012-8c92-03a975faa4db";208.76;"4017956292020035";"visa";"2024-07-11 00:44:55";"2";"1fhic"
"293fac9b-89a2-4040-aedb-30a337216ada";"7bc5a65c-567d-4288-833e-7c048c53e9f2";248.57;"340499371466403";"americanexpress";"2024-08-24 16:57:53";"3";"1fhic"
"2973754c-c150-47e4-88e9-a342336de707";"4acd2dad-75db-4818-8d31-19a1676ca6b2";76.93;"5.00766E+15";"mastercard";"2024-03-21 10:38:54";"3";"1fhic"
"29c7ae77-e7b7-4099-b14a-216bcb30d8f4";"1625eb4a-9ad8-443a-b3ff-e46881c86484";76.52;"4041599534245";"visa";"2024-08-17 16:01:25";"3";"1fhic"
"2a0fd0f9-182b-4673-9d3a-6e9fafac974a";"67f5a169-165e-4d53-a3c8-0ad1a2329e18";112.52;"374622439112839";"americanexpress";"2024-08-25 14:50:31";"2";"1fhic"
"2aa441af-4055-4cba-9487-862c86069b79";"d1933ea7-90a3-4c51-a8d1-20fdb6c1d518";182.36;"4041375124905281";"visa";"2024-12-03 20:15:45";"2";"1fhic"
"2aac0ea7-fc20-4692-9e4f-26efaa1ef2f8";"f4ec7354-08fb-4e3f-bdff-a1a478a5fea5";37.76;"4017952846087";"visa";"2024-09-19 17:04:43";"3";"1fhic"
"2c7a6baf-bced-46c5-9607-7577dc1cb6df";"3ff2aaac-862d-441f-8dbb-79e813f50d7a";61.31;"346654325765896";"americanexpress";"2024-03-31 08:17:23";"3";"1fhic"
"2cc7476e-095c-4351-8e6e-6519f2ecf1ef";"9086ba8a-4acc-45ee-8355-54589e712ac9";40.19;"4017957102987611";"visa";"2024-10-16 08:54:23";"2";"1fhic"
"2cfbb1a0-12e1-4734-974f-8aea99320364";"30dd26eb-5f3e-464f-bc8e-90e1eb2ba763";66.67;"373550685492277";"americanexpress";"2024-05-03 21:30:46";"1";"1fhic"
"2cfdab31-2572-465f-9a4e-4c1285b2fdb5";"4acd2dad-75db-4818-8d31-19a1676ca6b2";233.89;"5261698772316125";"mastercard";"2024-07-16 00:34:37";"2";"1fhic"
"2d28995b-65ce-471c-92bf-10eae5eb70a6";"8cfed47c-03cf-45aa-b619-588a5b19363c";47.01;"372301597027400";"americanexpress";"2024-06-22 02:05:10";"2";"1fhic"
"2d866801-d0f2-436a-a052-b1fd5e97e291";"3a989fa2-f2bd-4606-9eec-abd8ddad3055";139.91;"5002354144010954";"mastercard";"2024-01-29 23:11:52";"1";"1fhic"
"2d877014-847f-4bc3-bf75-268783ef212e";"a42a1ae1-a239-47ac-b97d-65fd1da3b403";167.38;"4041374258713";"visa";"2024-07-09 04:26:35";"3";"1fhic"
"2d92143b-c341-4e97-960a-a5414b1224c1";"c5af879d-d4df-4203-9b20-45c296320762";219.45;"4041377474978";"visa";"2024-03-30 05:01:07";"2";"1fhic"
"2dcb7b07-d480-4423-87de-161d55b2f319";"81ce076e-36dd-49f4-8f4f-bccefa055839";36.21;"5203538590627744";"mastercard";"2024-08-23 00:05:30";"1";"1fhic"
"2e1c0e04-7b7a-43cc-b04a-7ccc6e63b909";"671d5913-45e5-4d1a-b092-c925423cc841";61.1;"372948133911909";"americanexpress";"2024-07-10 01:30:28";"3";"1fhic"
"2f3430fa-3e20-403d-ba43-841f406bb10d";"c2937895-199a-4521-9dc9-03d14dadd946";57.56;"5108751642497224";"mastercard";"2024-08-16 04:33:35";"1";"1fhic"
"2f7a2ff9-f562-41c8-a867-422bc57456ef";"f2963888-ea9a-42b4-9dce-94a680901179";204.3;"374288736805481";"americanexpress";"2024-12-06 06:54:57";"2";"1fhic"
"2f9a483c-6766-4739-a7d7-d2137f387c57";"4d849fef-28ed-422b-843b-9911a419ddb6";79.61;"5.01012E+15";"mastercard";"2024-06-15 20:19:44";"2";"1fhic"
"30496955-1bb4-43ab-8c4f-4fcf38d7bd22";"71fe3d81-7b52-4417-a376-891d7caff894";44.36;"4041593632518848";"visa";"2024-02-16 13:01:58";"2";"1fhic"
"3081d595-2b1f-4549-aa20-22c416655a90";"58d49362-a542-45bc-b74f-0d34669d47d3";68.19;"4041599837820";"visa";"2024-11-03 21:03:04";"3";"1fhic"
"3084a424-9829-4e35-9cc6-2f22315f91bc";"d165f722-3097-422d-badf-2b655ee2e83e";126.67;"374283000830406";"americanexpress";"2024-11-10 04:53:27";"3";"1fhic"
"30885767-22a7-4ad9-813d-f4bfedb2b38f";"ddd67158-f965-4982-8d3b-f012121a6acb";134.75;"4041598355278827";"visa";"2024-08-23 01:42:19";"2";"1fhic"
"308b7a6d-8a8b-4682-a9c9-f8db6d7cfd46";"601d41b2-505a-4b6a-95ad-1847436b0aa1";24.53;"4041591618608";"visa";"2024-04-18 19:55:12";"2";"1fhic"
"3091a24a-a0f7-4a27-a2db-378ee063a32d";"6b28a6c6-3dca-4cb0-b441-2a051dc27b79";116.15;"5100172162636539";"mastercard";"2024-04-29 20:26:03";"1";"1fhic"
"31367831-4a69-4950-ab96-371f8b05e7ce";"5bfa6103-a3c0-4b1f-a08d-5aa987557a3c";104.17;"4041596681429";"visa";"2024-05-03 00:54:19";"2";"1fhic"
"31909a5a-00c2-4e96-9834-ad6470cb3283";"760c9373-42d9-4602-aa4f-af3d14e20131";89.02;"5152538901365696";"mastercard";"2024-07-04 12:00:01";"2";"1fhic"
"31ac9b9f-bb6c-4008-a9cf-c32a8de04079";"8ae0f047-1be9-4c6a-a841-68ac9e5277b4";152.27;"5007660101918772";"mastercard";"2024-12-08 22:32:40";"2";"1fhic"
"31fe8f65-5461-4b0f-a8ed-ac80d4cc3fe2";"e31af83b-67b8-47f3-bb8f-14e58a6460fa";27.07;"341946335575033";"americanexpress";"2024-07-24 09:12:34";"2";"1fhic"
"32028fa9-c934-4380-ad00-2fb33be236ab";"48f293a3-294f-448d-9268-a27c13b839c4";24.02;"4219212031001597";"visa";"2024-09-17 12:36:54";"3";"1fhic"
"321f0412-95a4-434c-993a-370228d749d9";"bc3427d1-0271-42bb-8ee5-0c5f7808f203";152.04;"4476898593294758";"visa";"2024-02-04 06:47:35";"2";"1fhic"
"327d8cd7-023c-4b0d-a2b6-f474675778cf";"27cc4ed0-9b81-469d-b2a8-687658455bc9";207.57;"4017956551595925";"visa";"2024-04-04 09:53:40";"2";"1fhic"
"3290ee46-c242-4ace-ab45-ca4b67bdfa05";"c743f2f3-6c56-42b7-96e1-0f16b3f7dc9a";182.05;"4017956204895";"visa";"2024-07-27 05:53:33";"2";"1fhic"
"3342a153-1aac-43f8-a6e0-23e9a3b4bc44";"d9817ef7-e882-4afa-8096-9276711c73b3";218.72;"374288410860737";"americanexpress";"2024-03-27 14:17:52";"2";"1fhic"
"334322c9-01d1-4730-af4f-aaa44cdcb261";"3734ffa6-707f-44dd-a14b-c49e17d476b1";227.63;"4041591165150484";"visa";"2024-03-06 20:33:25";"1";"1fhic"
"33693cda-4e17-4486-8f36-f8dad512f334";"2a78dba7-d7a3-47cd-a31b-a925be1c0650";152.84;"4041592666176";"visa";"2024-10-28 16:39:01";"3";"1fhic"
"3389ccd1-798b-49d8-a1d2-298dcba5a3bc";"c66cf647-5055-4366-ae8b-d5d9e450f704";191.75;"4041596656028487";"visa";"2024-05-26 01:56:15";"2";"1fhic"
"33b54eff-a9af-4b10-bc3a-38b4d768d9b2";"b709b5f2-f6e2-41ed-bbd2-5b6b81f7218d";26.56;"5108750996417754";"mastercard";"2024-02-12 16:45:06";"2";"1fhic"
"33fa2051-248e-4646-8616-16b3df4ddafe";"76ddcc7b-ab02-4bc4-9894-42e736ad6dcd";49.46;"5389251537549247";"mastercard";"2024-10-29 20:26:22";"1";"1fhic"
"349a8625-f90c-463e-9b69-90e092883081";"961ad9ed-8ff5-498f-80e8-373c00819809";37.21;"5048374805816404";"mastercard";"2024-02-19 10:00:19";"3";"1fhic"
"34ef94f3-4488-478f-aa8d-3dbcc04bdd51";"b914810b-4bb8-4082-950f-a31a5a810343";84.71;"337941985723237";"americanexpress";"2024-11-30 04:12:55";"2";"1fhic"
"35ad8038-5acc-45f9-849b-f3496bcf7ad0";"f4707d0a-a78a-467b-b4ee-526465e42914";114.0;"372301472978412";"americanexpress";"2024-06-29 13:16:13";"2";"1fhic"
"35b1757f-17c9-44e7-8a64-ffeac23bc1db";"b9e581a2-91aa-43e9-a9ed-8fb4bc274ce1";104.34;"374622711413772";"americanexpress";"2024-07-16 02:24:22";"1";"1fhic"
"35b6af7e-c4db-4893-ac57-95c597a8dfb7";"13150ce3-0856-49d4-b2fb-088276b51304";40.06;"372499067558340";"americanexpress";"2024-08-17 08:55:49";"2";"1fhic"
"35d3c882-0d68-4f13-9cff-29049d54c4f5";"37728ca9-ced2-46b5-8778-2b8aef4784c7";132.37;"4815561798511547";"visa";"2024-09-04 13:24:52";"2";"1fhic"
"35da154a-6c12-4ea2-b43c-3c31eda6f2eb";"c321d77e-ac09-4143-bb71-fc7b98f0e93b";69.62;"5100145010490309";"mastercard";"2024-07-13 06:24:12";"3";"1fhic"
"35ea4dc0-8935-42e1-8188-7e7b63c0300e";"1b5aac72-ceb4-4eec-980c-23a80654cb69";144.09;"5393955736848895";"mastercard";"2024-04-25 03:28:12";"2";"1fhic"
"35f8eeda-fe53-435c-8616-51b2980495fe";"8acf3249-ae52-467f-9e9b-f3117dd36111";21.87;"374283695822221";"americanexpress";"2024-12-17 16:00:34";"3";"1fhic"
"363cd25e-eea5-4a61-bef0-db4244922afb";"635e73df-8ced-4106-801e-9226902cecad";212.1;"4017957662117";"visa";"2024-12-24 01:08:56";"2";"1fhic"
"3653e70e-afcf-4ccb-ac8a-b2d65b99395a";"74695284-579f-40d2-9f5b-82c6c5742058";172.39;"374288382844362";"americanexpress";"2024-08-27 16:57:20";"2";"1fhic"
"36a0bee9-9f56-489e-b493-fcaf1d374f39";"f2ad5169-c21f-4703-aac9-7d8ef65106cc";58.07;"4515673061496158";"visa";"2024-01-08 15:36:08";"3";"1fhic"
"37bdc3d1-ed16-4ac8-8a53-6bb8dc9cdd66";"3195a9b0-19e6-49c8-9e20-419db57ad361";33.69;"4017950325175";"visa";"2024-09-30 15:19:07";"2";"1fhic"
"37eec9a6-2cfc-48d6-8dd7-a0633f518168";"3278c4c4-1d1b-48ca-878b-a25f40404da5";62.09;"337941076872836";"americanexpress";"2024-06-18 07:36:45";"2";"1fhic"
"381d2529-82b4-4ab2-a22e-bda172405205";"1b0e3174-99b2-45c4-b6bf-9af5132f1cca";80.45;"5100173200112566";"mastercard";"2024-01-25 12:48:55";"2";"1fhic"
"3942b2a5-cf90-4ad4-b0eb-a0539607f020";"654b52e1-69d1-4307-a0aa-63f28c0fd70a";80.79;"374288056121865";"americanexpress";"2024-12-25 17:25:29";"2";"1fhic"
"39573df2-d7b7-4dfa-a6c2-44665b4ee853";"ceaab2f1-0597-49b9-a9f6-23270495b385";196.67;"4041596618648745";"visa";"2024-12-08 13:15:04";"3";"1fhic"
"39923a05-a7db-47db-94b4-2b38c8c3b44e";"510d1003-15e1-4588-ab45-4d301231400e";196.13;"372301963216884";"americanexpress";"2024-09-15 00:46:27";"3";"1fhic"
"39a1ca5b-18d0-46cb-8565-765a0a99bdca";"c0ab5f3c-ac1a-4416-bd4a-059e9bb9c484";74.1;"4041590059769813";"visa";"2024-04-10 23:45:35";"1";"1fhic"
"39b3e939-47b1-4457-b5e6-42e291f9221f";"5f10ecbd-bcc2-418f-abc6-2a6febbf8400";16.28;"5100144509386227";"mastercard";"2024-01-12 00:13:43";"1";"1fhic"
"39da69a0-b558-480d-b02c-470a12ed43a1";"2114b2e5-5ceb-4563-a54f-78aadc2061b9";18.25;"374622323326420";"americanexpress";"2024-12-18 07:28:53";"3";"1fhic"
"3a2d8cef-5253-445e-9814-efc0595e6fe8";"c3f9466d-8096-4262-abe9-d04634b8f95a";45.97;"340413324972953";"americanexpress";"2024-12-01 05:36:11";"2";"1fhic"
"3a54b6f1-7f67-46d9-a9b7-15a9b282a706";"180d27c4-349c-4d68-b78b-6aabc25e9bd9";81.12;"4989776516198597";"visa";"2024-11-21 10:36:43";"2";"1fhic"
"3afe8525-16e9-45b3-bab9-e0a194c7b261";"317b9d24-9a81-4ff2-aa4d-baf7835971af";223.79;"5583948045380585";"mastercard";"2024-06-06 00:50:54";"2";"1fhic"
"3b96dd7d-974b-4066-b614-0025ea4bf771";"7c5f5ccc-e5e3-4537-b686-d45d11b90a35";216.03;"374288245473961";"americanexpress";"2024-05-30 17:00:52";"1";"1fhic"
"3bb110be-c800-48a4-a1dd-fa8ac5aeb0c4";"2b67b336-ce84-462e-9347-ec5c0213297b";126.55;"4041595146176";"visa";"2024-06-11 23:06:11";"2";"1fhic"
"3c2b987b-504c-4198-89f4-fa592ad135b7";"1341e440-2e81-4d59-a66f-387c9743ff37";156.92;"4551473648652679";"visa";"2024-09-13 20:54:47";"2";"1fhic"
"3c6fc3a6-2c9f-4605-b637-194d571f4ad1";"633cc6c4-3697-48e8-a243-c44425ecfb85";83.13;"4017957426442467";"visa";"2024-01-29 04:38:03";"1";"1fhic"
"3c900f04-00ea-4b2e-b827-bc85b2d4ba84";"620d610b-5ab9-46b2-8752-55d46f7930bb";112.03;"4041595115825178";"visa";"2024-06-13 03:46:51";"2";"1fhic"
"3c943d0d-a754-4f36-9f24-7a5ccc87c16b";"50a43ec1-4c0c-48fa-becb-9565d452aef3";84.9;"4993625000984901";"visa";"2024-06-28 14:39:45";"3";"1fhic"
"3ccaf319-6838-4e1c-833f-459b3db46d08";"2e093a55-e5b5-41ec-b4a9-871637d958e5";154.61;"5100146036677002";"mastercard";"2024-10-22 16:33:37";"2";"1fhic"
"3ccf71a9-d869-4ba5-bf4f-daf7df2e605b";"6f39a5f9-636b-4edc-8a29-72c2ef8c3459";33.48;"5010125233180134";"mastercard";"2024-12-15 11:27:26";"2";"1fhic"
"3d45b6b9-b514-4137-9108-d2771ca2305f";"609256a8-ab53-416b-be0b-55cf0e3aaa96";206.62;"5197956298620381";"mastercard";"2024-05-30 21:39:22";"2";"1fhic"
"3d4d0360-1e06-45d9-82b9-08fbc0206116";"48d29566-f262-4973-9e74-ef3787613f15";181.45;"374288023973489";"americanexpress";"2024-11-15 10:11:46";"2";"1fhic"
"3d5d33c4-bbc7-4327-9d40-fc0a05595956";"f517e45c-c46c-405b-9ccb-001fc8f51d99";239.18;"4041372638940";"visa";"2024-12-19 03:51:56";"2";"1fhic"
"3d888ad9-7157-4585-840f-d473bb63d00e";"74695284-579f-40d2-9f5b-82c6c5742058";92.75;"337941930985402";"americanexpress";"2024-08-01 20:50:20";"3";"1fhic"
"3da67132-9331-48b8-87b8-36c3cf515b82";"4cca2cd9-0cc2-462a-89ff-84b9582302b4";205.37;"4559623680320674";"visa";"2024-05-06 08:28:18";"1";"1fhic"
"3dd40234-0a27-454c-b1e9-3ab3248fb93e";"390231ce-7018-4d05-9559-ad97e3899d3b";64.54;"5.10017E+15";"mastercard";"2025-01-03 04:49:54";"2";"1fhic"
"3dd69991-3211-45f9-96d3-d3a81f632475";"3bdff235-f535-4195-b948-e1c73861a2e2";145.28;"342171182126629";"americanexpress";"2024-03-08 10:00:15";"2";"1fhic"
"3dee97f8-d255-4cbc-b643-1230ddb11856";"029d97ab-0b95-402b-b964-b3471ca99f86";106.26;"4041372388207";"visa";"2024-08-21 15:47:23";"2";"1fhic"
"3df5add5-cba6-4ef7-9564-602b1172f0ba";"a6925586-0db0-4803-ba84-a5b2ca45e341";211.41;"5007666710076167";"mastercard";"2024-08-22 00:31:31";"3";"1fhic"
"3dfd034c-186c-481f-b166-1598cf20fccf";"47ea64b1-7008-4b7c-b831-6bccdc1402c2";137.84;"374283765932215";"americanexpress";"2024-12-25 05:14:53";"2";"1fhic"
"3dffb8e2-8256-41be-b848-043b4b102912";"201ba308-c6a8-4154-a39b-554d3cc82c83";97.2;"374283341467884";"americanexpress";"2024-10-04 22:17:22";"2";"1fhic"
"3e764767-1021-4ebf-b2b3-3729f444f120";"fb3c9b33-8a83-4f62-a221-6f0c0373ca59";159.8;"4041376210696339";"visa";"2024-11-06 01:46:47";"2";"1fhic"
"3e7927aa-a4fd-43d3-b51b-addbd5e91b60";"84c2b0fc-e98d-4bbb-9413-12b2ee2a4153";152.11;"4017955635230";"visa";"2024-12-09 11:59:44";"3";"1fhic"
"3e7a5196-9905-4668-9ec9-e5753387fe52";"a85366de-2da5-4873-b5df-c679e4e5b1f9";196.66;"5229745971982701";"mastercard";"2024-05-05 15:23:26";"2";"1fhic"
"3ea1b6cb-9a59-4874-a4ef-19dd718668c2";"2c6c140f-437f-4d9c-94c0-cffe99c6af67";168.89;"374283240976985";"americanexpress";"2025-01-02 07:00:53";"3";"1fhic"
"3f0f5d10-d91d-4278-8fe0-6c7cef1c2ff6";"570e1f89-3112-4604-9495-c59cfc55554d";137.81;"5440323515468927";"mastercard";"2024-08-30 07:21:30";"2";"1fhic"
"3f28225a-5f08-47ff-b42b-337b37ef9d60";"2d24e7a9-549d-4f0f-acdd-99bb6f118e7c";141.9;"374622078590808";"americanexpress";"2024-07-21 01:34:44";"2";"1fhic"
"3fdb92fb-df41-489e-a297-1fb5309dd987";"e699547c-7dc0-4627-9c01-2f0324483f7c";229.58;"4017953445806";"visa";"2024-10-31 22:19:18";"3";"1fhic"
"402040b4-2a60-47b8-87af-bba8b64b88e2";"601ec9f9-1010-4f97-ad4d-53680b22517c";176.57;"4041373180967";"visa";"2024-07-29 10:19:19";"1";"1fhic"
"40607582-b155-4489-a2ba-44e1dd347b96";"28175bd2-5660-430c-a92d-e09814719abd";37.28;"4041593758094418";"visa";"2024-02-17 09:50:41";"2";"1fhic"
"4094d29a-fa42-49dd-b599-6441c5f58a4e";"a00a0a0b-a0b4-4d39-a32d-628ba4c69a06";135.03;"5002350131801694";"mastercard";"2024-09-14 11:18:15";"3";"1fhic"
"40d2a37f-d172-4de4-ab2b-dc6fed67397a";"c0b4fac0-008d-4e9d-9833-b6538dc9b2b9";236.61;"4017950415522811";"visa";"2024-11-18 08:55:33";"2";"1fhic"
"40e32c3a-0e00-402e-9a09-3b71cec22b84";"c9d25aa7-9945-4717-bf0b-44d83ae30424";84.63;"5010125694002157";"mastercard";"2024-08-25 21:00:50";"2";"1fhic"
"410dd2ad-4c2a-40d1-b0d9-7414a273524a";"e31af83b-67b8-47f3-bb8f-14e58a6460fa";219.94;"5100145756618733";"mastercard";"2024-03-29 21:32:16";"3";"1fhic"
"410e66c1-abe5-4536-aeda-ea2b1045155d";"9a4fdfcf-0a3b-4a0f-b988-8ba7ff8398d2";26.35;"4191808769304";"visa";"2024-08-20 11:50:12";"2";"1fhic"
"411d4436-e19d-421b-8e9a-9a5334f69345";"1d01f462-536c-4695-ac99-1be605dc2cf5";40.36;"4.01796E+15";"visa";"2024-05-20 00:13:52";"2";"1fhic"
"41b41a4a-01e7-4066-9613-b0cf82b04c4a";"a3afe630-f5cb-4921-bfda-1d81b684a8ef";125.87;"374622727575754";"americanexpress";"2024-12-19 08:38:30";"2";"1fhic"
"423a36ad-0a09-4032-b3ce-2381d0564220";"a9a3bcb3-2914-4e4f-885d-1b54eeec8a1a";20.39;"5010122193127254";"mastercard";"2024-04-12 11:33:20";"1";"1fhic"
"42654f22-fcdd-41b2-84ea-972f46d91172";"b091b30e-2608-445c-8854-d596bdb408e0";99.3;"5048378923724606";"mastercard";"2024-12-25 11:24:56";"2";"1fhic"
"426abcc3-0371-4a2a-8c00-acad51aac91b";"f314ba2c-6a96-4fc8-a9f6-9e4646084b8e";181.95;"5436033589940463";"mastercard";"2024-09-06 16:06:45";"1";"1fhic"
"427d55b6-8f03-4b93-b255-ee7ea867af0f";"a864e3e0-3c80-44c4-8da4-e192d8cdb87b";23.86;"5188613708858652";"mastercard";"2024-04-16 08:37:35";"3";"1fhic"
"42a8481d-f659-422d-a1ad-68bbac9822a4";"a6af23f1-1e38-4273-b694-0b8df43dd571";213.49;"4017959223278565";"visa";"2024-01-29 23:28:34";"3";"1fhic"
"42dc6533-72e1-465a-996e-afe367791198";"c836c5db-7683-4a3d-8f79-cbe39636435d";30.28;"5593520250025151";"mastercard";"2024-11-23 11:06:03";"3";"1fhic"
"43046657-6174-4a6b-bf7b-cbb7081a4b84";"a82a559d-6247-4de7-b1c6-23a9d98e1d71";233.61;"374622064106189";"americanexpress";"2024-10-28 09:17:51";"2";"1fhic"
"430656ca-d4a5-4a35-a193-bec605e8a757";"0f664614-9716-40da-95a8-08cc4d93d037";216.24;"337941276041273";"americanexpress";"2024-02-20 10:55:04";"2";"1fhic"
"430a5ec2-95d9-4510-96eb-895035d2f8be";"e7c4a3d9-720d-4c66-9eab-dc509910662d";75.11;"337941991478115";"americanexpress";"2024-02-23 17:09:58";"2";"1fhic"
"4383f77d-adda-4ca1-9e4a-e29d19ea6491";"633cc6c4-3697-48e8-a243-c44425ecfb85";199.78;"4041377532742";"visa";"2024-01-04 03:11:43";"2";"1fhic"
"43da12af-5b97-4798-a68e-06d7cf18e2fe";"b47ded22-da6d-48e6-bd8f-d40bdcc66b0b";30.82;"5002357427657979";"mastercard";"2024-09-27 16:40:06";"1";"1fhic"
"4469ad3b-3659-417f-b9cb-8a7e03cff6bf";"61eb5d0e-43d3-453b-a40f-47efbe8aec8a";192.84;"337941076250637";"americanexpress";"2024-12-30 16:35:29";"3";"1fhic"
"44706525-d8a7-4dea-bf62-abda58c4d0cb";"bafd9d4f-a285-4900-b9d0-3da72b79fd7c";68.97;"374622375901591";"americanexpress";"2024-02-06 09:34:46";"3";"1fhic"
"44ef5ab2-cbe0-40a4-a4bf-052ee30716b0";"d9096254-c6cc-4d15-8a9a-cc23f261dc5e";99.26;"370701781170159";"americanexpress";"2024-12-03 04:29:27";"2";"1fhic"
"4507e8cb-d12d-4ded-bfcd-7d0ddc21c9c2";"d3f205ac-6719-4a33-aca3-64964d413ddf";82.7;"347163292690615";"americanexpress";"2024-02-28 13:30:24";"2";"1fhic"
"453641a6-bb6e-4af2-ad44-df56c426abd6";"99a87eec-400e-4ee7-93d8-59ccb0bb4de7";123.97;"5100179681379798";"mastercard";"2024-09-27 18:53:15";"2";"1fhic"
"453b4e03-0657-41c2-8bb4-f0038ef90bc1";"54963b0b-e450-4e16-be7c-e191f40f735f";170.71;"4866444122024545";"visa";"2024-02-04 06:33:53";"2";"1fhic"
"45a8f809-6dc0-45c1-9254-2441d12365e6";"875c8ca7-69a1-4af7-b5c7-f9dd532dee8a";98.99;"4017957683908762";"visa";"2024-05-29 01:56:09";"3";"1fhic"
"4610e0c1-1e03-44cc-af42-418bee2e0012";"4390446a-b6f7-446c-86ae-25d80f00328a";117.78;"374622443991830";"americanexpress";"2024-08-14 04:17:38";"2";"1fhic"
"467ad4b2-7486-4342-98dc-855ab0033baf";"e3f7993e-30d4-4c39-906b-1688f2e25ca6";155.77;"372301471548570";"americanexpress";"2024-02-25 20:58:08";"2";"1fhic"
"46ae07b2-ffc3-4ae1-b86e-a4d97bd6b025";"c9d4b038-c2a5-4d88-8c82-889bf7feaf59";147.55;"4.0416E+15";"visa";"2024-06-30 15:44:25";"1";"1fhic"
"46ecfada-5803-40ab-abe7-b248ea74abd9";"06611bac-b96a-45a5-b04a-84316dbcc512";95.39;"5473595764700486";"mastercard";"2024-09-12 08:32:10";"2";"1fhic"
"46fbe3f8-e56e-4cfb-bd84-23fe7a1ede23";"f00d5298-85b8-4643-a0fd-2b1bde90b290";136.55;"5100130297995345";"mastercard";"2024-04-16 01:48:23";"2";"1fhic"
"470a067b-a39c-432d-86b0-e5d5f4058b1c";"4ded3bee-4e38-45ba-b8b2-ce371a3a6eb5";66.49;"345452461881994";"americanexpress";"2024-04-09 14:20:38";"2";"1fhic"
"470ef18b-1ef6-4535-8c24-fa9adf6778cd";"b89708d0-eea1-469f-a926-bc4366e1fdb0";110.8;"5108752329524504";"mastercard";"2024-05-10 08:06:00";"3";"1fhic"
"473d6548-a082-4dfa-b89d-09946b3319d2";"ded3fe78-487e-48a6-aa17-26d44a2a3038";39.31;"4017955463014595";"visa";"2024-06-28 21:18:39";"3";"1fhic"
"4743a8b1-3202-4d29-9f80-9e4c4bfb7fa0";"73ce4678-d74d-4cab-b15e-f69670bc0419";224.73;"337941809969198";"americanexpress";"2024-05-14 01:06:53";"2";"1fhic"
"4757b127-e870-4c0b-9e1b-0130a04cff03";"ec7310d2-4d03-4b27-9244-690c9c45a46d";227.98;"5100140215416654";"mastercard";"2024-08-26 14:02:19";"2";"1fhic"
"47740e81-7a1c-4659-9a5c-b81fc3c259ea";"0b9a589e-7a8e-4326-a608-0ad2f5baaa9e";177.77;"4396768875685246";"visa";"2024-09-29 00:27:42";"2";"1fhic"
"47d226a3-59e9-4c38-8d48-a6ffddd9ebad";"a33c62b1-ad81-4262-ac05-683a4a9f895b";235.59;"4452704439560";"visa";"2024-09-09 11:27:13";"2";"1fhic"
"47eb4924-d64b-4dd8-8723-8bde4c53f707";"d2c0d084-e90e-46f7-aff6-d7e2524b6c48";178.64;"5010121434849411";"mastercard";"2024-02-21 11:52:12";"1";"1fhic"
"47fd1e32-7c2e-43e4-af8d-9ae2cf7b4fac";"78162784-5eef-4839-8390-467a8c348fec";211.96;"374622775253767";"americanexpress";"2024-01-14 20:36:33";"2";"1fhic"
"4826b488-b5e2-433d-b176-fce309a20c0a";"8397169b-fc8b-478c-a44b-936defd47def";140.08;"337941738204469";"americanexpress";"2024-11-12 15:44:04";"3";"1fhic"
"48a40e17-6f15-47a1-baaf-791d5862c6f9";"8b41b3e9-4a00-453c-8d79-6cec209bc3eb";64.97;"4041593985849";"visa";"2024-11-01 00:39:42";"1";"1fhic"
"48ca0a00-4c18-4f6f-af10-ce537ecaf728";"e1e1f58a-d259-492c-b815-02be1da4a811";92.14;"4041596733881";"visa";"2024-08-23 12:30:53";"2";"1fhic"
"48dfcdea-2fb1-45c2-8e33-bd7bce7bcf21";"391b439a-ecab-460b-958f-148b2b81eb0c";177.92;"5261262722619482";"mastercard";"2024-07-13 11:53:28";"2";"1fhic"
"48e14a5d-91c8-4647-981a-742cbc8fdc39";"12714a83-7c7f-4ff1-b1a9-4e894a85f57b";179.1;"4017954847682482";"visa";"2024-09-05 23:43:46";"2";"1fhic"
